Name,Club,Overall,Position,Value,Wage,Fair_Wage,Wage_Delta_Pct,Wage_Status
Rúben Vezo,Valencia CF,77,CB,10500000.0,26000.0,35916.47638100917,-27.609825295257817,Normal Market
Jorge Molina,Getafe CF,77,RS,3200000.0,20000.0,14929.332828980785,33.96445929034449,Avoid (Overpaid)
M. Hasebe,Eintracht Frankfurt,77,CB,2700000.0,31000.0,13168.207110816804,135.41549536030283,Avoid (Overpaid)
A. Schürrle,Fulham,77,RM,9500000.0,47000.0,33356.53848238384,40.90191050495694,Avoid (Overpaid)
O. Ighalo,Changchun Yatai FC,77,ST,9000000.0,16000.0,32050.365348957537,-50.078572191625845,Target (Underpaid)
L. Acosta,Club Atlético Lanús,77,RS,8500000.0,22000.0,30725.089298527844,-28.397278893981593,Normal Market
V. Babacan,Medipol Başakşehir FK,77,GK,7000000.0,21000.0,26619.28070364867,-21.109814221533203,Normal Market
R. Aguilar,Montpellier HSC,77,RWB,9500000.0,23000.0,33356.53848238384,-31.048001242255115,Target (Underpaid)
Yeray,Athletic Club de Bilbao,77,RCB,10500000.0,19000.0,35916.47638100917,-47.09948771576533,Target (Underpaid)
J. Defoe,Bournemouth,77,ST,4100000.0,49000.0,17929.20503985547,173.29711435100523,Avoid (Overpaid)
L. Schøne,Ajax,77,RCM,6500000.0,19000.0,25201.016301615186,-24.6062151914792,Normal Market
C. Ünder,Roma,77,LM,14500000.0,46000.0,45588.85582146803,0.9018523740583975,Normal Market
M. Dabbur,FC Red Bull Salzburg,77,RS,11000000.0,40000.0,37172.35883262683,7.60683813503732,Normal Market
Roberto,RCD Espanyol,77,GK,5000000.0,21000.0,20760.410648348814,1.154068460925371,Normal Market
Djaniny,Al Ahli,77,ST,10500000.0,42000.0,35916.47638100917,16.937974523045067,Normal Market
Wallace,Lazio,77,RCB,10000000.0,35000.0,34644.86923626099,1.025060193811659,Normal Market
Pedro Obiang,West Ham United,77,LCM,9000000.0,65000.0,32050.365348957537,102.80580047151997,Avoid (Overpaid)
D. Heintz,SC Freiburg,77,LCB,9000000.0,20000.0,32050.365348957537,-37.598215239532315,Target (Underpaid)
N. Mukiele,RB Leipzig,77,RB,12000000.0,30000.0,39640.448901425145,-24.319726866358856,Normal Market
T. Vermaelen,FC Barcelona,77,CB,5000000.0,110000.0,20760.410648348814,429.8546443191329,Avoid (Overpaid)
I. Abate,Milan,77,RB,6000000.0,68000.0,23753.935737680138,186.2683504364866,Avoid (Overpaid)
Diego Llorente,Real Sociedad,77,RCB,10500000.0,22000.0,35916.47638100917,-38.74677524983354,Target (Underpaid)
C. Wood,Burnley,77,ST,10500000.0,56000.0,35916.47638100917,55.91729936406009,Avoid (Overpaid)
Formosandrinho,Botafogo,77,RS,9500000.0,26000.0,33356.53848238384,-22.054262273853606,Normal Market
E. Pulgar,Bologna,77,CDM,10000000.0,26000.0,34644.86923626099,-24.952812427454198,Normal Market
V. Grifo,TSG 1899 Hoffenheim,77,LM,11000000.0,33000.0,37172.35883262683,-11.224358538594212,Normal Market
A. Turan,Medipol Başakşehir FK,77,CM,7500000.0,120000.0,28011.30530207255,328.3984580722885,Avoid (Overpaid)
J. dos Santos,LA Galaxy,77,LCM,9000000.0,10000.0,32050.365348957537,-68.79910761976615,Target (Underpaid)
D. Schwaab,PSV,77,RCB,7000000.0,16000.0,26619.28070364867,-39.89319178783482,Target (Underpaid)
M. Schmelzer,Borussia Dortmund,77,LB,6500000.0,43000.0,25201.016301615186,70.62803930349443,Avoid (Overpaid)
L. Spinazzola,Juventus,77,LM,11000000.0,80000.0,37172.35883262683,115.21367627007464,Avoid (Overpaid)
A. Dragović,Bayer 04 Leverkusen,77,CB,7500000.0,50000.0,28011.30530207255,78.49935753012022,Avoid (Overpaid)
D. Pröpper,Brighton & Hove Albion,77,CM,10500000.0,47000.0,35916.47638100917,30.85916196626472,Avoid (Overpaid)
R. Inglese,Parma,77,ST,10500000.0,60000.0,35916.47638100917,67.05424931863581,Avoid (Overpaid)
A. Marchesín,Club América,77,GK,5500000.0,43000.0,22274.97032447727,93.04178355177712,Avoid (Overpaid)
R. De Paul,Udinese,77,LW,12000000.0,27000.0,39640.448901425145,-31.88775417972297,Target (Underpaid)
C. Gentner,VfB Stuttgart,77,RCM,6500000.0,34000.0,25201.016301615186,34.915193867879324,Avoid (Overpaid)
G. Murray,Brighton & Hove Albion,77,ST,4700000.0,51000.0,19832.735372967483,157.15061004400977,Avoid (Overpaid)
Rafael Carioca,Tigres U.A.N.L.,77,RDM,8500000.0,54000.0,30725.089298527844,75.75213362386336,Avoid (Overpaid)
A. McCarthy,Southampton,77,GK,7000000.0,37000.0,26619.28070364867,38.99699399063198,Avoid (Overpaid)
L. Chichizola,Getafe CF,77,GK,7000000.0,19000.0,26619.28070364867,-28.62316524805385,Normal Market
D. Zakaria,Borussia Mönchengladbach,77,CM,13000000.0,21000.0,42055.32969357614,-50.06578202332413,Target (Underpaid)
N. Castillo,SL Benfica,77,ST,12000000.0,14000.0,39640.448901425145,-64.68253920430081,Target (Underpaid)
D. Origi,Liverpool,77,ST,12000000.0,83000.0,39640.448901425145,109.38208900307383,Avoid (Overpaid)
O. Yokuşlu,RC Celta,77,LDM,10500000.0,19000.0,35916.47638100917,-47.09948771576533,Target (Underpaid)
D. Cheryshev,Valencia CF,77,LM,9500000.0,31000.0,33356.53848238384,-7.064697326517762,Normal Market
D. Selke,Hertha BSC,77,RS,12500000.0,27000.0,40854.1986491904,-33.91132149758847,Target (Underpaid)
Wendell,Bayer 04 Leverkusen,77,LB,9500000.0,43000.0,33356.53848238384,28.91025854708827,Normal Market
M. Layún,Villarreal CF,77,RCM,6500000.0,28000.0,25201.016301615186,11.106630244135914,Normal Market
Y. Sabaly,FC Girondins de Bordeaux,77,RB,9000000.0,35000.0,32050.365348957537,9.203123330818448,Normal Market
P. Cutrone,Milan,77,RS,16000000.0,62000.0,49027.996155357476,26.458360246944384,Normal Market
F. Marchetti,Genoa,77,GK,2100000.0,9000.0,10936.792689572723,-17.708964086146445,Normal Market
W. Cyprien,OGC Nice,77,LCM,12500000.0,28000.0,40854.1986491904,-31.46359266416582,Target (Underpaid)
G. Paletta,Jiangsu Suning FC,77,RCB,5000000.0,20000.0,20760.410648348814,-3.662791941975837,Normal Market
F. Caicedo,Lazio,77,ST,9000000.0,51000.0,32050.365348957537,59.12455113919259,Avoid (Overpaid)
Jordi Masip,Real Valladolid CF,77,GK,6000000.0,17000.0,23753.935737680138,-28.432912390878357,Normal Market
B. Espinosa,Girona FC,77,CB,7000000.0,29000.0,26619.28070364867,8.943589884549388,Normal Market
M. Benassi,Fiorentina,77,RCM,11500000.0,45000.0,38413.413338757826,17.146580032231952,Normal Market
P. Jagielka,Everton,77,CB,2100000.0,53000.0,10936.792689572723,384.6027670482487,Avoid (Overpaid)
J. Kucka,Trabzonspor,77,CM,7500000.0,32000.0,28011.30530207255,14.239588819276939,Normal Market
R. Brady,Burnley,77,LWB,10500000.0,52000.0,35916.47638100917,44.78034940948437,Avoid (Overpaid)
A. Szymanowski,CD Leganés,77,LM,8500000.0,31000.0,30725.089298527844,0.8947433766623025,Normal Market
W. Reid,West Ham United,77,CB,7000000.0,68000.0,26619.28070364867,155.453934901702,Avoid (Overpaid)
Cédric,Southampton,77,RB,8500000.0,43000.0,30725.089298527844,39.95077307085416,Avoid (Overpaid)
R. Civelli,Club Atlético Banfield,77,RCB,2700000.0,16000.0,13168.207110816804,21.504771798865978,Normal Market
R. Loftus-Cheek,Chelsea,77,CM,13000000.0,76000.0,42055.32969357614,80.71431267749361,Avoid (Overpaid)
S. De Maio,Bologna,77,CB,6000000.0,30000.0,23753.935737680138,26.294860486685252,Normal Market
S. Brown,Celtic,77,CDM,3600000.0,47000.0,16286.667419118616,188.57960189466124,Avoid (Overpaid)
A. Mitrović,Fulham,77,ST,12000000.0,52000.0,39640.448901425145,31.179140098311315,Avoid (Overpaid)
P. Skjelbred,Hertha BSC,77,CDM,6000000.0,26000.0,23753.935737680138,9.455545755127218,Normal Market
D. Cvitanich,Club Atlético Banfield,77,ST,4700000.0,19000.0,19832.735372967483,-4.198792336545379,Normal Market
K. Lasagna,Udinese,77,ST,11500000.0,29000.0,38413.413338757826,-24.505537312561632,Normal Market
R. Palacio,Bologna,77,RS,3200000.0,27000.0,14929.332828980785,80.85202004196506,Avoid (Overpaid)
M. Wolf,Borussia Dortmund,77,RM,12000000.0,41000.0,39640.448901425145,3.4297066159762304,Normal Market
E. Gigliotti,Independiente,77,ST,8000000.0,24000.0,29379.28056560728,-18.309776352741977,Normal Market
N. Jørgensen,Feyenoord,77,ST,10500000.0,17000.0,35916.47638100917,-52.667962693053184,Target (Underpaid)
Laguardia,Deportivo Alavés,77,RCB,8000000.0,24000.0,29379.28056560728,-18.309776352741977,Normal Market
J. Lukaku,Lazio,77,LM,11500000.0,39000.0,38413.413338757826,1.5270360279343576,Normal Market
J. Augustin,RB Leipzig,77,ST,13500000.0,39000.0,43244.45137620746,-9.815019594728168,Normal Market
M. Diakhaby,Valencia CF,77,CB,11000000.0,22000.0,37172.35883262683,-40.81623902572947,Target (Underpaid)
Douglas,Vitória Guimarães,77,GK,2100000.0,6000.0,10936.792689572723,-45.139309390764296,Target (Underpaid)
N. Pejčinović,Changchun Yatai FC,77,CB,6500000.0,13000.0,25201.016301615186,-48.41477881522261,Target (Underpaid)
D. van de Beek,Ajax,77,CAM,12500000.0,14000.0,40854.1986491904,-65.73179633208291,Target (Underpaid)
Borja Iglesias,RCD Espanyol,77,ST,12000000.0,29000.0,39640.448901425145,-26.842402637480227,Normal Market
G. Shibasaki,Getafe CF,77,LM,11000000.0,24000.0,37172.35883262683,-35.43589711897761,Target (Underpaid)
W. Hughes,Watford,77,RM,12500000.0,45000.0,40854.1986491904,10.14779750401922,Normal Market
S. Boufal,RC Celta,77,LM,11500000.0,41000.0,38413.413338757826,6.733550696033555,Normal Market
T. Kehrer,Paris Saint-Germain,77,RB,11000000.0,43000.0,37172.35883262683,15.677350995165117,Normal Market
M. Lang,Borussia Mönchengladbach,77,RB,8000000.0,26000.0,29379.28056560728,-11.502257715470474,Normal Market
E. Gutiérrez,PSV,77,LCM,13000000.0,15000.0,42055.32969357614,-64.33270144523152,Target (Underpaid)
D. Upamecano,RB Leipzig,77,LCB,13000000.0,18000.0,42055.32969357614,-57.19924173427783,Target (Underpaid)
Jefferson,Sporting CP,77,LB,6500000.0,14000.0,25201.016301615186,-44.44668487793204,Target (Underpaid)
W. Benítez,OGC Nice,77,GK,8000000.0,23000.0,29379.28056560728,-21.71353567137773,Normal Market
E. Bardhi,Levante UD,77,LCM,12000000.0,22000.0,39640.448901425145,-44.50113303532983,Target (Underpaid)
K. Mbodji,FC Nantes,77,CB,7000000.0,21000.0,26619.28070364867,-21.109814221533203,Normal Market
B. Sarr,Olympique de Marseille,77,RB,9000000.0,40000.0,32050.365348957537,24.80356952093537,Normal Market
F. Ferreyra,SL Benfica,77,ST,10500000.0,14000.0,35916.47638100917,-61.020675158984986,Target (Underpaid)
Danilo,Bologna,77,CB,2700000.0,26000.0,13168.207110816804,97.44525417315721,Avoid (Overpaid)
A. Ayew,Fenerbahçe SK,77,RM,9000000.0,35000.0,32050.365348957537,9.203123330818448,Normal Market
K. Mitroglou,Olympique de Marseille,77,ST,8500000.0,47000.0,30725.089298527844,52.96944963558479,Avoid (Overpaid)
P. Herrmann,Borussia Mönchengladbach,77,RM,9500000.0,29000.0,33356.53848238384,-13.060523305452099,Normal Market
D. da Costa,Eintracht Frankfurt,77,RM,9000000.0,27000.0,32050.365348957537,-15.757590573368626,Normal Market
V. Fischer,FC København,77,LM,12000000.0,20000.0,39640.448901425145,-49.54648457757257,Target (Underpaid)
Wesley,Club Brugge KV,77,LS,13500000.0,20000.0,43244.45137620746,-53.751292099860606,Target (Underpaid)
D. Ginczek,VfL Wolfsburg,77,RS,10500000.0,46000.0,35916.47638100917,28.07492447762079,Normal Market
F. Kostić,Eintracht Frankfurt,77,LM,10500000.0,16000.0,35916.47638100917,-55.45220018169712,Target (Underpaid)
R. Fraser,Bournemouth,77,LM,11500000.0,52000.0,38413.413338757826,35.36938137057915,Avoid (Overpaid)
Cote,SD Eibar,77,LB,7000000.0,23000.0,26619.28070364867,-13.596463195012554,Normal Market
H. Winks,Tottenham Hotspur,77,CM,13000000.0,66000.0,42055.32969357614,56.93611364098129,Avoid (Overpaid)
K. Mbabu,BSC Young Boys,77,RB,10000000.0,19000.0,34644.86923626099,-45.15782446621653,Target (Underpaid)
M. Hinteregger,FC Augsburg,77,LCB,9500000.0,23000.0,33356.53848238384,-31.048001242255115,Target (Underpaid)
L. Acosta,DC United,77,CAM,11000000.0,8000.0,37172.35883262683,-78.47863237299254,Target (Underpaid)
M. Jørgensen,Huddersfield Town,77,CB,8500000.0,45000.0,30725.089298527844,46.46011135321947,Avoid (Overpaid)
M. Fabián,Eintracht Frankfurt,77,CAM,9000000.0,36000.0,32050.365348957537,12.323212568841834,Normal Market
Carlos Eduardo,Al Hilal,77,CAM,9000000.0,41000.0,32050.365348957537,27.92365875895875,Normal Market
Rubén Castro,UD Las Palmas,77,ST,3200000.0,11000.0,14929.332828980785,-26.319547390310525,Normal Market
L. Augustinsson,SV Werder Bremen,77,LB,10000000.0,22000.0,34644.86923626099,-36.49853359246124,Target (Underpaid)
S. Aziz,Galatasaray SK,77,RCB,8500000.0,48000.0,30725.089298527844,56.22411877676744,Avoid (Overpaid)
G. Ochoa,Standard de Liège,77,GK,5000000.0,13000.0,20760.410648348814,-37.380814762284295,Target (Underpaid)
P. Hetemaj,Chievo Verona,77,CM,7500000.0,19000.0,28011.30530207255,-32.17024413855432,Target (Underpaid)
André André,Vitória Guimarães,77,LCM,9000000.0,13000.0,32050.365348957537,-59.43883990569601,Target (Underpaid)
Vinícius Júnior,Real Madrid,77,LW,17500000.0,66000.0,52383.80878809442,25.993129417119075,Normal Market
B. Džemaili,Bologna,77,LCM,6500000.0,33000.0,25201.016301615186,30.947099930588756,Avoid (Overpaid)
Juanpe,Girona FC,77,LCB,8500000.0,27000.0,30725.089298527844,-12.123933188068317,Normal Market
M. Vorm,Tottenham Hotspur,77,GK,3600000.0,56000.0,16286.667419118616,243.83952566172402,Avoid (Overpaid)
B. Oczipka,FC Schalke 04,77,LWB,6500000.0,30000.0,25201.016301615186,19.042818118717054,Normal Market
R. Bentancur,Juventus,77,RCM,15500000.0,62000.0,47891.370570386345,29.459648495292246,Normal Market
T. Hernández,Real Sociedad,77,LB,11000000.0,76000.0,37172.35883262683,104.45299245657091,Avoid (Overpaid)
M. Lowton,Burnley,77,RB,6500000.0,50000.0,25201.016301615186,98.40469686452842,Avoid (Overpaid)
I. Diop,West Ham United,77,LCB,12000000.0,46000.0,39640.448901425145,16.043085471583087,Normal Market
B. André,Stade Rennais FC,77,RDM,9000000.0,32000.0,32050.365348957537,-0.15714438325170413,Normal Market
C. Piccini,Valencia CF,77,RB,9000000.0,29000.0,32050.365348957537,-9.517412097321856,Normal Market
Paulinho,SC Braga,77,LS,11000000.0,16000.0,37172.35883262683,-56.95726474598507,Target (Underpaid)
A. Diawara,Napoli,77,CM,14000000.0,41000.0,44422.12221917591,-7.703644148947626,Normal Market
Yuri Berchiche,Athletic Club de Bilbao,77,LB,7000000.0,23000.0,26619.28070364867,-13.596463195012554,Normal Market
F. Kamano,FC Girondins de Bordeaux,77,LW,12000000.0,39000.0,39640.448901425145,-1.6156449262665125,Normal Market
F. Cartabia,Deportivo de La Coruña,77,RM,11000000.0,12000.0,37172.35883262683,-67.7179485594888,Target (Underpaid)
E. Ünal,Real Valladolid CF,77,ST,12500000.0,26000.0,40854.1986491904,-36.35905033101112,Target (Underpaid)
I. Radovanović,Chievo Verona,77,CM,7000000.0,18000.0,26619.28070364867,-32.37984076131417,Target (Underpaid)
Renan Ribeiro,Sporting CP,77,GK,7000000.0,11000.0,26619.28070364867,-58.67656935413644,Target (Underpaid)
Jony,Deportivo Alavés,77,LM,9500000.0,12000.0,33356.53848238384,-64.02504412639396,Target (Underpaid)
D. Buonanotte,Universidad Católica,77,CAM,8500000.0,12000.0,30725.089298527844,-60.943970305808136,Target (Underpaid)
Tomás Pina,Deportivo Alavés,77,RCM,8000000.0,25000.0,29379.28056560728,-14.906017034106226,Normal Market
N. Pallois,FC Nantes,77,LCB,6500000.0,25000.0,25201.016301615186,-0.7976515677357899,Normal Market
D. Latza,1. FSV Mainz 05,77,LCM,9000000.0,30000.0,32050.365348957537,-6.397322859298472,Normal Market
F. Belluschi,San Lorenzo de Almagro,77,CAM,4500000.0,22000.0,19205.69367823022,14.549364207225416,Normal Market
O. Abdulrahman,Al Hilal,77,CAM,10500000.0,39000.0,35916.47638100917,8.585262057113278,Normal Market
O. Trejo,Rayo Vallecano,77,RCM,8500000.0,21000.0,30725.089298527844,-31.651948035164246,Target (Underpaid)
N. Barella,Cagliari,77,RCM,15500000.0,24000.0,47891.370570386345,-49.886587679241714,Target (Underpaid)
Angeliño,PSV,77,LB,10500000.0,11000.0,35916.47638100917,-69.37338762491677,Target (Underpaid)
Vieirundinho,Santos,77,RCB,6500000.0,18000.0,25201.016301615186,-28.57430912876977,Normal Market
F. Orellana,SD Eibar,77,RM,7000000.0,24000.0,26619.28070364867,-9.83978768175223,Normal Market
F. Grillitsch,TSG 1899 Hoffenheim,77,CM,11500000.0,30000.0,38413.413338757826,-21.90227997851203,Normal Market
C. Ortíz,Monterrey,77,LCM,7000000.0,43000.0,26619.28070364867,61.53704707019392,Avoid (Overpaid)
Bruno Viana,SC Braga,77,RCB,10500000.0,12000.0,35916.47638100917,-66.58915013627283,Target (Underpaid)
J. Maidana,River Plate,77,RCB,5000000.0,22000.0,20760.410648348814,5.970928863826579,Normal Market
R. Funes Mori,Villarreal CF,77,LCB,8500000.0,28000.0,30725.089298527844,-8.869264046885663,Normal Market
D. Kohr,Bayer 04 Leverkusen,77,RDM,10000000.0,43000.0,34644.86923626099,24.11650252382575,Normal Market
F. Higuaín,Columbus Crew SC,77,CAM,5500000.0,10000.0,22274.97032447727,-55.10656196470299,Target (Underpaid)
A. Barák,Udinese,77,CM,12500000.0,24000.0,40854.1986491904,-41.254507997856415,Target (Underpaid)
F. Andone,Brighton & Hove Albion,77,ST,11500000.0,49000.0,38413.413338757826,27.559609368430348,Normal Market
Adrián,FC Porto,77,ST,8500000.0,16000.0,30725.089298527844,-47.925293741077525,Target (Underpaid)
G. González,Bologna,77,RCB,6500000.0,30000.0,25201.016301615186,19.042818118717054,Normal Market
Otávio,FC Girondins de Bordeaux,77,CDM,10000000.0,32000.0,34644.86923626099,-7.6342306799436255,Normal Market
D. Janmaat,Watford,77,RB,7000000.0,50000.0,26619.28070364867,87.83377566301618,Avoid (Overpaid)
R. Funes Mori,Monterrey,77,ST,10500000.0,49000.0,35916.47638100917,36.42763694355258,Avoid (Overpaid)
P. Schick,Roma,77,ST,14000000.0,53000.0,44422.12221917591,19.309923417214044,Normal Market
Aleix Vidal,Sevilla FC,77,RB,7000000.0,17000.0,26619.28070364867,-36.1365162745745,Target (Underpaid)
A. Schöpf,FC Schalke 04,77,RM,12000000.0,27000.0,39640.448901425145,-31.88775417972297,Target (Underpaid)
W. Boly,Wolverhampton Wanderers,77,LCB,9000000.0,58000.0,32050.365348957537,80.96517580535628,Avoid (Overpaid)
Alberto Moreno,Liverpool,77,LB,9000000.0,76000.0,32050.365348957537,137.1267820897772,Avoid (Overpaid)
C. Villanueva,Al Ittihad,77,CAM,7000000.0,39000.0,26619.28070364867,46.51034501715262,Avoid (Overpaid)
M. Weiser,Bayer 04 Leverkusen,77,RB,10000000.0,43000.0,34644.86923626099,24.11650252382575,Normal Market
G. Escalante,SD Eibar,77,CDM,10000000.0,21000.0,34644.86923626099,-39.384963883713006,Target (Underpaid)
M. Holgate,Everton,76,CB,9000000.0,50000.0,32050.365348957537,56.00446190116921,Avoid (Overpaid)
J. Hopf,MKE Ankaragücü,76,GK,4700000.0,17000.0,19832.735372967483,-14.283129985330076,Normal Market
D. Zurutuza,Real Sociedad,76,LDM,6500000.0,26000.0,25201.016301615186,3.1704423695547783,Normal Market
Juanmi,Real Sociedad,76,LM,9500000.0,27000.0,33356.53848238384,-19.056349284386435,Normal Market
K. Gibbs,West Bromwich Albion,76,LWB,6000000.0,32000.0,23753.935737680138,34.71451785246427,Avoid (Overpaid)
F. Fernández,Newcastle United,76,LCB,6000000.0,42000.0,23753.935737680138,76.81280468135935,Avoid (Overpaid)
L. Kalinić,KAA Gent,76,GK,6500000.0,17000.0,25201.016301615186,-32.54240306606034,Target (Underpaid)
N. Radoja,RC Celta,76,CM,10000000.0,22000.0,34644.86923626099,-36.49853359246124,Target (Underpaid)
N. Blandi,San Lorenzo de Almagro,76,ST,8000000.0,23000.0,29379.28056560728,-21.71353567137773,Normal Market
David Juncà,RC Celta,76,LB,8500000.0,18000.0,30725.089298527844,-41.41595545871221,Target (Underpaid)
Wu Lei,Shanghai SIPG FC,76,RW,9000000.0,19000.0,32050.365348957537,-40.7183044775557,Target (Underpaid)
Gabriel Boschilia,FC Nantes,76,RW,10500000.0,48000.0,35916.47638100917,33.643399454908646,Avoid (Overpaid)
Iuri Medeiros,Genoa,76,RM,10000000.0,12000.0,34644.86923626099,-65.36283650497886,Target (Underpaid)
M. Phillips,West Bromwich Albion,76,RM,8000000.0,34000.0,29379.28056560728,15.727816833615533,Normal Market
Iván Cuéllar,CD Leganés,76,GK,3100000.0,21000.0,14583.223197940628,44.00108751654791,Avoid (Overpaid)
J. Lössl,Huddersfield Town,76,GK,5000000.0,34000.0,20760.410648348814,63.77325369864108,Avoid (Overpaid)
Mario Suárez,Guizhou Hengfeng FC,76,LCM,6500000.0,16000.0,25201.016301615186,-36.510497003350906,Target (Underpaid)
W. Bony,Swansea City,76,ST,7500000.0,32000.0,28011.30530207255,14.239588819276939,Normal Market
S. Doumbia,Girona FC,76,ST,7500000.0,31000.0,28011.30530207255,10.669601668674533,Normal Market
D. Reyes,Fenerbahçe SK,76,RCB,8500000.0,48000.0,30725.089298527844,56.22411877676744,Avoid (Overpaid)
Bernat,Paris Saint-Germain,76,LB,7500000.0,54000.0,28011.30530207255,92.77930613252984,Avoid (Overpaid)
V. Behrami,Udinese,76,CM,3100000.0,24000.0,14583.223197940628,64.57267144748332,Avoid (Overpaid)
S. Langkamp,SV Werder Bremen,76,CB,5500000.0,24000.0,22274.97032447727,7.744251284712809,Normal Market
J. Sosa,Trabzonspor,76,LDM,4500000.0,30000.0,19205.69367823022,56.2036784643983,Avoid (Overpaid)
A. Touré,FC Nantes,76,LCM,8000000.0,20000.0,29379.28056560728,-31.92481362728498,Target (Underpaid)
Jesé,Paris Saint-Germain,76,LM,9500000.0,59000.0,33356.53848238384,76.87686637856297,Avoid (Overpaid)
D. Ings,Southampton,76,RS,9500000.0,85000.0,33356.53848238384,154.82260410470937,Avoid (Overpaid)
M. Esser,Hannover 96,76,GK,4900000.0,24000.0,20452.843979506302,17.343094310248194,Normal Market
F. Acheampong,Tianjin TEDA FC,76,ST,10500000.0,16000.0,35916.47638100917,-55.45220018169712,Target (Underpaid)
R. Knoche,VfL Wolfsburg,76,RCB,8000000.0,36000.0,29379.28056560728,22.535335470887034,Normal Market
O. Vlachodimos,SL Benfica,76,GK,8000000.0,7000.0,29379.28056560728,-76.17368476954974,Target (Underpaid)
J. Denayer,Olympique Lyonnais,76,LCB,9500000.0,41000.0,33356.53848238384,22.914432568153927,Normal Market
S. Rode,Borussia Dortmund,76,CDM,7500000.0,40000.0,28011.30530207255,42.799486024096176,Avoid (Overpaid)
Wendel,Sporting CP,76,RCM,12500000.0,10000.0,40854.1986491904,-75.52271166577351,Target (Underpaid)
A. Nagy,Bologna,76,CDM,9500000.0,24000.0,33356.53848238384,-28.050088252787948,Normal Market
Alfa Semedo,SL Benfica,76,CDM,10500000.0,8000.0,35916.47638100917,-77.72610009084856,Target (Underpaid)
A. Barnes,Burnley,76,ST,8000000.0,55000.0,29379.28056560728,87.2067625249663,Avoid (Overpaid)
Alan Kardec,Chongqing Dangdai Lifan FC SWM Team,76,ST,7500000.0,13000.0,28011.30530207255,-53.590167042168744,Target (Underpaid)
Marcelo,Sporting CP,76,CB,6000000.0,13000.0,23753.935737680138,-45.27222712243639,Target (Underpaid)
E. Boateng,Levante UD,76,ST,10500000.0,22000.0,35916.47638100917,-38.74677524983354,Target (Underpaid)
Dalbert,Inter,76,LB,8500000.0,41000.0,30725.089298527844,33.44143478848885,Avoid (Overpaid)
A. Halilović,Milan,76,RM,11000000.0,61000.0,37172.35883262683,64.10042815593191,Avoid (Overpaid)
T. Cleverley,Watford,76,CM,7500000.0,51000.0,28011.30530207255,82.06934468072262,Avoid (Overpaid)
M. Uribe,Club América,76,RCM,8500000.0,54000.0,30725.089298527844,75.75213362386336,Avoid (Overpaid)
P. Bargfrede,SV Werder Bremen,76,CDM,6000000.0,25000.0,23753.935737680138,5.245717072237712,Normal Market
J. Jankto,Sampdoria,76,RM,11500000.0,23000.0,38413.413338757826,-40.12508131685922,Target (Underpaid)
Junior Firpo,Real Betis,76,LM,8500000.0,15000.0,30725.089298527844,-51.17996288226018,Target (Underpaid)
D. D'Ambrosio,Inter,76,LB,6000000.0,50000.0,23753.935737680138,110.49143414447542,Avoid (Overpaid)
M. Díaz,Racing Club,76,CDM,5000000.0,19000.0,20760.410648348814,-8.479652344877046,Normal Market
S. Vokes,Burnley,76,ST,8000000.0,55000.0,29379.28056560728,87.2067625249663,Avoid (Overpaid)
Héldon,Al Taawoun,76,LM,7500000.0,23000.0,28011.30530207255,-17.890295536144702,Normal Market
Mario Hermoso,RCD Espanyol,76,LCB,10000000.0,21000.0,34644.86923626099,-39.384963883713006,Target (Underpaid)
F. Bartels,SV Werder Bremen,76,RM,7000000.0,27000.0,26619.28070364867,1.4302388580287413,Normal Market
K. Malcuit,Napoli,76,RB,7500000.0,47000.0,28011.30530207255,67.789396078313,Avoid (Overpaid)
R. Marin,Standard de Liège,76,CM,10500000.0,15000.0,35916.47638100917,-58.23643767034105,Target (Underpaid)
Ayoze Pérez,Newcastle United,76,CF,10500000.0,42000.0,35916.47638100917,16.937974523045067,Normal Market
V. Berisha,Lazio,76,LM,9500000.0,40000.0,33356.53848238384,19.91651957868676,Normal Market
R. Freuler,Atalanta,76,RDM,9000000.0,26000.0,32050.365348957537,-18.87767981139201,Normal Market
Ganso,Amiens SC,76,CAM,8000000.0,17000.0,29379.28056560728,-42.13609158319224,Target (Underpaid)
Vicente Gómez,Deportivo de La Coruña,76,LCM,7500000.0,12000.0,28011.30530207255,-57.16015419277115,Target (Underpaid)
M. Pašalić,Atalanta,76,RCM,10500000.0,71000.0,35916.47638100917,97.68086169371905,Avoid (Overpaid)
Vitor Hugo,Fiorentina,76,LCB,7500000.0,45000.0,28011.30530207255,60.649421777108195,Avoid (Overpaid)
B. Fornaroli,Melbourne City FC,76,ST,7500000.0,15000.0,28011.30530207255,-46.450192740963935,Target (Underpaid)
R. Snodgrass,West Ham United,76,RM,7500000.0,66000.0,28011.30530207255,135.6191519397587,Avoid (Overpaid)
Francisco Geraldes,Eintracht Frankfurt,76,CAM,11000000.0,12000.0,37172.35883262683,-67.7179485594888,Target (Underpaid)
D. Santon,Roma,76,LB,6500000.0,47000.0,25201.016301615186,86.5004150526567,Avoid (Overpaid)
M. Niang,Stade Rennais FC,76,LW,10500000.0,37000.0,35916.47638100917,3.0167870798254164,Normal Market
O. Wendt,Borussia Mönchengladbach,76,LB,4300000.0,24000.0,18571.32775646113,29.2314707635817,Normal Market
F. Benković,Celtic,76,LCB,10500000.0,37000.0,35916.47638100917,3.0167870798254164,Normal Market
